Date,Cobalt,Molybdenum Oxide,Zinc,tin,Nickel
2018-07-01,36.15866228070176,11.807903601108036,1.3747964912280706,9.32709403508772,6.8979519711042325
2018-07-02,36.02790570175439,11.80869639889197,1.3681017543859655,9.300259298245614,6.898276862745099
2018-07-03,35.89714912280702,11.809489196675903,1.3614070175438602,9.273424561403509,6.898601754385966
2018-07-04,35.76639254385965,11.810281994459837,1.3566649122807024,9.252306604747162,6.869451754385967
2018-07-05,35.63563596491228,11.81107479224377,1.3519228070175444,9.231188648090816,6.840301754385966
2018-07-06,35.50487938596491,11.811867590027704,1.3471807017543864,9.210070691434469,6.811151754385966
2018-07-07,35.37412280701754,11.812660387811638,1.3424385964912287,9.188952734778121,6.782001754385966
2018-07-08,35.11609649122807,11.813453185595572,1.3376964912280709,9.167834778121776,6.752851754385967
2018-07-09,34.8580701754386,11.814245983379505,1.332954385964913,9.146716821465429,6.723701754385966
2018-07-10,34.600043859649126,11.815038781163437,1.3204017543859654,9.125598864809081,6.676141228070176
2018-07-11,34.342017543859654,11.815831578947371,1.307849122807018,9.104480908152736,6.628580701754387
2018-07-12,34.08399122807018,11.816624376731305,1.2952964912280707,9.083362951496389,6.5810201754385975
2018-07-13,33.82596491228071,11.817417174515239,1.2827438596491232,9.062244994840043,6.533459649122808
2018-07-14,33.65239766081872,11.818209972299172,1.2718649122807022,9.041127038183696,6.485899122807019
2018-07-15,33.47883040935673,11.819002770083106,1.260985964912281,9.020009081527348,6.438338596491229
2018-07-16,33.30526315789474,11.81979556786704,1.25010701754386,8.998891124871003,6.39077807017544
2018-07-17,33.13169590643275,11.820588365650973,1.239228070175439,8.977773168214656,6.34321754385965
2018-07-18,32.958128654970764,11.821381163434905,1.2362526315789477,8.956655211558308,6.332648538011696
2018-07-19,32.784561403508775,11.822173961218839,1.2332771929824566,8.935537254901963,6.322079532163744
2018-07-20,32.610994152046786,11.822966759002773,1.2303017543859653,8.914419298245615,6.31151052631579
2018-07-21,32.437426900584796,11.823759556786706,1.2273263157894743,8.917682982456142,6.300941520467837
2018-07-22,32.26385964912281,11.82455235457064,1.224350877192983,8.920946666666667,6.290372514619884
2018-07-23,32.20458333333333,11.825345152354574,1.2213754385964917,8.924210350877194,6.279803508771931
2018-07-24,32.145307017543864,11.826137950138508,1.2184000000000006,8.927474035087721,6.269234502923977
2018-07-25,32.08603070175439,11.826930747922441,1.2154245614035093,8.930737719298246,6.2586654970760245
2018-07-26,32.026754385964914,11.827723545706375,1.2124491228070182,8.934001403508773,6.248096491228071
2018-07-27,31.967478070175442,11.828516343490307,1.209473684210527,8.937265087719299,6.2375274853801175
2018-07-28,31.908201754385967,11.82930914127424,1.2064982456140356,8.940528771929825,6.226958479532165
2018-07-29,31.848925438596495,11.830101939058174,1.2035228070175445,8.943792456140352,6.216389473684211
2018-07-30,31.78964912280702,11.830894736842108,1.2005473684210533,8.947056140350877,6.205820467836258
2018-07-31,31.73037280701755,11.831687534626042,1.1975719298245622,8.950319824561404,6.195251461988305
2018-08-01,31.671096491228077,11.832480332409975,1.1945964912280709,8.953583508771931,6.184682456140352
2018-08-02,31.611820175438602,11.83327313019391,1.1933822497420028,8.956847192982456,6.174113450292398
2018-08-03,31.55254385964913,11.834065927977843,1.1921680082559347,8.960110877192983,6.163544444444446
